ror_id,doi,affiliation,count_usage,predicted_ror_id,ratio,match,,,,,
https://ror.org/057qpr032,10.1103/PhysRevLett.110.082502,"Université de Bordeaux 1, Chemin du Solarium, BP 120, 33175 Gradignan, France",1,,,NP,,,,,
https://ror.org/032000t02,10.1103/PhysRevA.100.012709,"Integrated Quantum Science and Technology (IQST), Universität Ulm, D-89069 Ulm, Germany",1,https://ror.org/01z25am55,0.895322621,N,,,,,
https://ror.org/03vk18a84,10.1103/PhysRevB.88.174111,"Australian Synchrotron, Clayton, Victoria 3168, Australia",2,https://ror.org/03vk18a84,0.986061692,Y,,,,,
https://ror.org/05ect4e57,10.1103/PhysRevD.77.044036,"Louisiana State University, 202 Nicholson Hall, Baton Rouge, Louisiana 70803-4001, USA",2,https://ror.org/05ect4e57,0.993534207,Y,,,,,
https://ror.org/040af2s02,10.1103/PhysRevD.91.055017,"Laboratoire de Physique Théorique, École Normale Supérieure and Institut de Physique Théorique Philippe Meyer, 24 rue Lhomond, 75231 Paris Cedex 05, France",1,,,NP,,,,,
https://ror.org/00y4zzh67,10.1103/PhysRevC.100.015204,"The George Washington University, 2121 I Street N.W., Washington, DC 20052, USA",1,https://ror.org/00y4zzh67,0.991597593,Y,,,,,
https://ror.org/03yxnpp24,10.1103/PhysRevB.104.L241412,"Universidad de Sevilla, 41012 Seville, Spain",3,https://ror.org/03yxnpp24,0.999390244,Y,,,,,
https://ror.org/01a1qdv64,10.1103/PhysRevB.95.155127,"Institute for Metal Physics, National Academy of Sciences of Ukraine, UA-03142 Kiev, Ukraine",1,,,NP,,,,,
https://ror.org/03442p831,10.1103/PhysRevA.103.022606,"School of Science of Xi'an Polytechnic University, Xi'an 710048, China",1,https://ror.org/03442p831,0.944401562,Y,,,,,
https://ror.org/042v6xz23,10.1103/PhysRevD.87.053011,"Department of Physics, Nanchang University, Nanchang 330031, China",4,https://ror.org/042v6xz23,0.999747515,Y,,,,,
https://ror.org/04t3en479,10.1103/PhysRevB.97.205128,"Institute of Nanotechnology, Hermann-von-Helmholtz-Platz 1, 76344 Eggenstein-Leopoldshafen, Germany",1,,,NP,,,,,
https://ror.org/05hy3tk52,10.1103/PhysRevA.107.022219,"Ecole Polytechnique, Institut Polytechnique de Paris, Route de Saclay, 91128 Palaiseau, France",1,,,NP,,,,,
https://ror.org/01drq0835,10.1103/PhysRevC.104.034622,"Division of Nuclear Physics, Advanced Institute of Materials Science, Ton Duc Thang University, Ho Chi Minh City, Vietnam and Faculty of Applied Sciences, Ton Duc Thang University, Ho Chi Minh City, Vietnam",1,https://ror.org/01drq0835,0.993778348,Y,,,,,
https://ror.org/03a1kwz48,10.1103/PhysRevC.104.034621,"Eberhard Karls Universität, Tübingen, Germany",2,https://ror.org/03a1kwz48,1.000074029,Y,,,,,
https://ror.org/042dc0x18,10.1103/PhysRevAccelBeams.20.103402,"Grand Accélérateur National d’Ions Lourds (GANIL), 14076 Caen Cedex 5, France",1,https://ror.org/042dc0x18,0.982776165,Y,,,,,
https://ror.org/03qryx823,10.1103/PhysRevE.93.062614,"Micro- and Nanofluidics Laboratory, Faculty of Mechanical Engineering, Technion–Israel Institute of Technology, Technion City 32000, Israel",1,https://ror.org/03qryx823,0.990419865,Y,,,,,
https://ror.org/05abbep66,10.1103/PhysRevE.71.066212,"Department of Chemistry and Volen Center for Complex Systems, MS 015, Brandeis University, Waltham, Massachusetts 02454, USA",2,https://ror.org/05abbep66,0.959940016,Y,,,,,
https://ror.org/048nfjm95,10.1103/PhysRevB.98.075304,"Maynooth University, Maynooth, Co. Kildare, W23 HW31, Ireland",1,https://ror.org/048nfjm95,1.000037789,Y,,,,,
https://ror.org/00f54p054,10.1103/PhysRevResearch.3.033283,"Department of Computer Science, Stanford University, Stanford, California 94305, USA",1,https://ror.org/00f54p054,0.998545527,Y,,,,,
https://ror.org/03taz7m60,10.1103/PhysRevA.105.032206,"Ming Hsieh Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, California 90007, USA",1,https://ror.org/03taz7m60,0.982214212,Y,,,,,
https://ror.org/02j9n6e35,10.1103/PhysRevB.103.064109,"ALBA-CELLS, BP1413, 08290 Cerdanyola del Vallés, Barcelona, Spain",1,,,NP,,,,,
https://ror.org/03kwnqq69,10.1103/PhysRevLett.106.216103,"CNRS, CEMES (Centre d’Elaboration des Matériaux et d’Etudes Structurales), B.P. 94347, 29 rue Jeanne Marvig, F-31055 Toulouse, France",1,https://ror.org/03kwnqq69,0.952982485,Y,,,,,
https://ror.org/01y0j0j86,10.1103/PhysRevA.104.043508,"Key Laboratory of Light Field Manipulation and Information Acquisition, Ministry of Industry and Information Technology, Shaanxi Key Laboratory of Optical Information Technology, and School of Physical Science and Technology, Northwestern Polytechnical University, Xi'an 710129, China",1,https://ror.org/01y0j0j86,0.937935472,Y,,,,,
https://ror.org/04sk34n56,10.1103/PhysRevResearch.5.L012021,"TotalEnergies, Nano-INNOV Bt. 861, 8, Boulevard Thomas Gobert, 91120 Palaiseau, France",1,,,NP,,,,,
https://ror.org/041kmwe10,10.1103/PhysRevA.88.023425,"Imperial College London, London SW7 2AZ, U.K.",1,https://ror.org/041kmwe10,0.991122365,Y,,,,,
https://ror.org/03dbr7087,10.1103/PhysRevB.87.014433,"University of Toronto, Toronto, Ontario, M5S 1A7 Canada",2,https://ror.org/03dbr7087,1.000026107,Y,,,,,
https://ror.org/00d3pnh21,10.1103/PhysRevD.96.013002,"National Institute of Physics and Nuclear Engineering, Particle Physics Department, Magurele 077125, Romania",1,,,NP,,,,,
https://ror.org/00pd74e08,10.1103/PhysRevApplied.14.044016,"Institute for Applied Physics and Center for Nonlinear Science, University of Muenster, 48149 Muenster, Germany",1,,,NP,,,,,
https://ror.org/019wvm592,10.1103/PhysRevLett.115.204301,"Research School of Earth Sciences, Australian National University, Canberra ACT 0200, Australia",1,https://ror.org/019wvm592,0.998741686,Y,,,,,
https://ror.org/041kmwe10,10.1103/PhysRevLett.101.141101,"Imperial College, Prince Consort Road, London, SW7 2BZ, United Kingdom",2,https://ror.org/041kmwe10,0.99879539,Y,,,,,
https://ror.org/05hy3tk52,10.1103/PhysRevLett.111.126603,"Laboratoire d’Optique Appliquée, Ecole polytechnique, 91128 Palaiseau cedex, France",1,https://ror.org/05hy3tk52,0.963706911,Y,,,,,
https://ror.org/012tb2g32,10.1103/PhysRevB.102.144303,"Tianjin University, 300350 Tianjin, China",3,https://ror.org/012tb2g32,1.000008464,Y,,,,,
https://ror.org/04bnxa153,10.1103/PhysRevFluids.2.090503,"Vandelay Industries, Barrington, Rhode Island 02806, USA",1,,,NP,,,,,
https://ror.org/00fbnyb24,10.1103/PhysRevB.91.155432,"Universität Würzburg, Experimentelle Physik VII & Röntgen Research Center for Complex Material Systems RCCM, 97074 Würzburg, Germany",2,,,NP,,,,,
https://ror.org/03rmrcq20,10.1103/PhysRevFluids.6.044306,"University of British Columbia, 2360 East Mall, Vancouver, BC, V6T 1Z3, Canada",1,https://ror.org/03rmrcq20,0.996740401,Y,,,,,
https://ror.org/02p0gd045,10.1103/PhysRevD.102.114032,"Universidad Complutense de Madrid, Departamento de Física Teórica and IPARCOS, Plaza de las Ciencias 1, 28040 Madrid, Spain",2,https://ror.org/02p0gd045,0.97077924,Y,,,,,
https://ror.org/04vmvtb21,10.1103/PhysRevLett.90.016102,"Tulane University, New Orleans, Louisiana 70118",1,https://ror.org/04vmvtb21,1.000105262,Y,,,,,
https://ror.org/017zqws13,10.1103/PhysRevE.96.032911,"Department of Mechanical Engineering, University of Minnesota, 111 Church Street S.E., Minneapolis, Minnesota 55455, USA",1,https://ror.org/017zqws13,0.996174693,Y,,,,,
https://ror.org/03eh3y714,10.1103/PhysRevB.74.104426,"Laboratory for Neutron Scattering, ETH Zürich & Paul Scherrer Institute, 5232 Villigen PSI, Switzerland",1,https://ror.org/03eh3y714,0.977902949,Y,,,,,
https://ror.org/029tnqt29,10.1103/PhysRevE.69.056602,"Département de Physique et d’Astronomie, Université de Moncton, Moncton, New Brunswick, Canada E1A 3E9",1,https://ror.org/029tnqt29,0.99959445,Y,,,,,
https://ror.org/04g6bbq64,10.1103/PhysRevE.92.052811,"Adam Mickiewicz University, Poznań, Poland",8,https://ror.org/04g6bbq64,1.000100136,Y,,,,,
https://ror.org/01tmp8f25,10.1103/PhysRevE.90.050102,"Universidad Nacional Autónoma de México, Ciudad Universitaria, 04510 México Distrito Federal, Mexico",1,https://ror.org/01tmp8f25,0.99988538,Y,,,,,
https://ror.org/05f0yaq80,10.1103/PhysRevLett.128.221101,"Stockholm University, Albanova University Center, SE-106 91 Stockholm, Sweden",1,https://ror.org/05f0yaq80,0.977500677,Y,,,,,
https://ror.org/02xf66n48,10.1103/PhysRevC.94.045801,"University of Debrecen, H-4001 Debrecen, Hungary",1,https://ror.org/02xf66n48,1.000076056,Y,,,,,
https://ror.org/05gqaka33,10.1103/PhysRevLett.110.196002,"FB Physik, University of Halle/Saale, D-06099 Halle, Germany",1,,,NP,,,,,
https://ror.org/00f9tz983,10.1103/PhysRevLett.125.222002,"Nikhef, Science Park 105, NL-1098 XG Amsterdam, The Netherlands",3,https://ror.org/00f9tz983,0.925744057,Y,,,,,
https://ror.org/04zmssz18,10.1103/PhysRevLett.120.264301,"Univ Lyon, Ens de Lyon, Univ Claude Bernard Lyon 1, CNRS, Laboratoire de Physique, F-69342 Lyon, France",2,https://ror.org/04zmssz18,0.907405794,Y,,,,,
https://ror.org/016bgq349,10.1103/PhysRevA.88.042317,"National Institute of Information and Communications Technology (NICT), Kobe 651-2492, Japan",1,https://ror.org/016bgq349,0.999150574,Y,,,,,
https://ror.org/04nytyj38,10.1103/PhysRevApplied.18.014006,"State Key Laboratory of Functional Materials for Informatics, Shanghai Institute of Microsystem and Information Technology (SIMIT), Chinese Academy of Sciences, 865 Changning Road, Shanghai 200050, China",1,https://ror.org/04nytyj38,0.978923738,Y,,,,,
https://ror.org/04v0snf24,10.1103/PhysRevB.105.104430,"Universidad de La Frontera, Casilla 54-D, 4811186 Temuco, Chile",1,https://ror.org/04v0snf24,0.999318838,Y,,,,,
https://ror.org/05qpz1x62,10.1103/PhysRevB.100.245413,"IFTO, Friedrich Schiller Universität, Max-Wien Platz 1, 07743 Jena, Germany",2,,,NP,,,,,
https://ror.org/00saywf64,10.1103/PhysRevE.83.046313,"Gyeongsang National University, Jinju, South Korea",1,https://ror.org/00saywf64,0.999261796,Y,,,,,
https://ror.org/02dp3a879,10.1103/PhysRevA.100.063825,"CNR-Istituto Nazionale di Ottica and INFN, Sezione di Firenze, Via Sansone 1, I-50019 Sesto Fiorentino, Tuscany, Italy",1,,,NP,,,,,
https://ror.org/02tyrky19,10.1103/PhysRevMaterials.4.125202,"School of Physics, CRANN and Amber, Trinity College Dublin, Dublin, Ireland",1,https://ror.org/02tyrky19,0.975539088,Y,,,,,
https://ror.org/03n15ch10,10.1103/PhysRevLett.111.185001,"CEA/IRAMIS/SPAM, F-91191 Gif-sur-Yvette, France",1,,,NP,,,,,
https://ror.org/03eqd4a41,10.1103/PhysRevD.97.115014,"National Institute of Chemical Physics and Biophysics, Rävala 10, Tallinn 10143, Estonia",9,https://ror.org/03eqd4a41,0.991054833,Y,,,,,
https://ror.org/01cby8j38,10.1103/PhysRevD.84.096001,"Instituto de Física Teórica UAM/CSIC, Nicolás Cabrera 13-15, Universidad Autónoma de Madrid, Cantoblanco, 28049 Madrid, Spain",1,,,NP,,,,,
https://ror.org/05qsp5m64,10.1103/PhysRevResearch.4.013169,"CNRS, LOMA, UMR 5798, F-33405 Talence, France",1,,,NP,,,,,
https://ror.org/01mkqqe32,10.1103/PhysRevB.89.165108,"State Key Laboratory of Millimeter Waves, Department of Radio Engineering Southeast University, Nanjing 210096, People's Republic of China",1,https://ror.org/04ct4d772,0.948519945,N,,,,,
https://ror.org/057zh3y96,10.1103/PhysRevE.107.014210,"Department of Mathematical Informatics, The University of Tokyo, Tokyo, Japan and Department of Complexity Sciences and Engineering, The University of Tokyo, Kashiwa, Chiba, Japan",1,https://ror.org/057zh3y96,0.971349597,Y,,,,,
https://ror.org/012a77v79,10.1103/PhysRevB.94.205137,"Lund University, Box 124, 221 00 Lund, Sweden",6,https://ror.org/012a77v79,0.999845862,Y,,,,,
https://ror.org/00xc1d948,10.1103/PhysRevD.103.095026,"Universidad Industrial de Santander, Carrera 27 Calle 9, Bucaramanga, Santander, Colombia",1,https://ror.org/00xc1d948,0.992597222,Y,,,,,
https://ror.org/013q1eq08,10.1103/PhysRevApplied.12.044010,"Institute of modern physics, Fudan University, Shanghai 200433, China",1,https://ror.org/013q1eq08,0.892979145,Y,,,,,
https://ror.org/01eezs655,10.1103/PhysRevB.106.245141,"University of Regensburg, 93040, Regensburg, Germany",3,https://ror.org/01eezs655,1.000109315,Y,,,,,
https://ror.org/0538gdx71,10.1103/PhysRevB.88.195120,"Theoretical Sciences Unit, Jawaharlal Nehru Centre for Advanced Scientific Research, Jakkur, Bangalore 560 064, India",3,https://ror.org/0538gdx71,0.997580111,Y,,,,,
https://ror.org/03x1jna21,10.1103/PhysRevC.104.024902,"Central China Normal University, Wuhan, Hubei 430079",2,https://ror.org/03x1jna21,1.000061631,Y,,,,,
https://ror.org/04c4dkn09,10.1103/PhysRevLett.112.055701,"CAS Key Laboratory of Soft Matter Chemistry, Hefei National Laboratory for Physical Sciences at the Microscale and Department of Physics, University of Science and Technology of China, Hefei 230026, People’s Republic of China",2,https://ror.org/04c4dkn09,0.904912651,Y,,,,,
https://ror.org/03xrrjk67,10.1103/PhysRevB.87.224401,"University of Alabama, Center for Materials for Information Technology MINT and Department of Chemistry, Tuscaloosa, Alabama 35487, USA",1,https://ror.org/03xrrjk67,0.940045238,Y,,,,,
https://ror.org/01an7q238,10.1103/RevModPhys.92.031001,"Physics Department, University of California, Berkeley, California. 94704, USA",1,https://ror.org/01an7q238,0.991150379,Y,,,,,
https://ror.org/019wvm592,10.1103/PhysRevLett.120.220501,"Department of Quantum Science, RSPE, Australian National University, Canberra, Australian Capital Territory 2601, Australia",1,https://ror.org/019wvm592,0.96486932,Y,,,,,
https://ror.org/006hf6230,10.1103/PhysRevA.105.033517,"Complex Photonic Systems (COPS), MESA + Institute for Nanotechnology, University of Twente, P.O. Box 217, 7500 AE Enschede, The Netherlands",2,,,NP,,,,,
https://ror.org/00wmhkr98,10.1103/PhysRevB.72.144505,"City College at the City University of New York, New York, New York 10031, USA",1,https://ror.org/00wmhkr98,0.850825191,Y,,,,,
https://ror.org/05rgwws51,10.1103/PhysRevB.103.014109,"Institute of Fluid Physics, Chinese Academy of Engineering Physics, Mianyang 621900, People's Republic of China",3,https://ror.org/039vqpp67,0.893531621,N,,,,,
https://ror.org/02s376052,10.1103/PhysRevB.84.075426,"Institut de Physique de la Matière Condensée, CH-1015 Lausanne, Switzerland",4,,,NP,,,,,
https://ror.org/03f0f6041,10.1103/PhysRevResearch.2.033199,"Faculty of Engineering and Information Technology, University of Technology Sydney, Australia",1,https://ror.org/03f0f6041,0.984740496,Y,,,,,
https://ror.org/004fze387,10.1103/PhysRevLett.120.025701,"International School for Advanced Studies (SISSA) and INFM Democritos National Simulation Center, via Bonomea 265, 34136 Trieste, Italy",1,https://ror.org/004fze387,0.928494334,Y,,,,,
https://ror.org/01wjejq96,10.1103/PhysRevFluids.7.064303,"School of Mathematics and Computing, Yonsei University, 03722 Seoul, Korea and Department of Mechanical Engineering, Yonsei University, 03722 Seoul, Korea",1,https://ror.org/01wjejq96,0.998530328,Y,,,,,
https://ror.org/057zh3y96,10.1103/PhysRevB.87.241106,"University of Tokyo, Hongo, Tokyo 113-0033",1,https://ror.org/057zh3y96,0.999652803,Y,,,,,
https://ror.org/04qtj9h94,10.1103/PhysRevB.83.113401,"University of Denmark, DK - 2800 Kongens Lyngby, Denmark",1,https://ror.org/04qtj9h94,1.000093818,Y,,,,,
https://ror.org/01xtjs520,10.1103/PhysRevApplied.14.044056,"Institut Laue-Langevin, 71 avenue des Martyrs, CS 20156, Grenoble Cedex 9 38042, France",1,https://ror.org/01xtjs520,0.978905261,Y,,,,,
https://ror.org/04kfyt897,10.1103/PhysRevA.91.037801,"Center for Theoretical Physics PAS, Al. Lotnikow 32/46, PL-02-668 Warsaw, Poland",1,,,NP,,,,,
https://ror.org/02s376052,10.1103/PhysRevLett.105.155003,"Ecole Polytechnique Fédérale de Lausanne, Centre de Recherches en Physique des Plasmas, Association Euratom-Confédération Suisse, Station 13, CH-1015 Lausanne, Switzerland",1,https://ror.org/02s376052,0.995699286,Y,,,,,
https://ror.org/057zh3y96,10.1103/PhysRevB.75.054111,"The University of Tokyo, Hongo 7-3-1, Tokyo 113-8656, Japan",2,https://ror.org/057zh3y96,0.998950124,Y,,,,,
https://ror.org/027m9bs27,10.1103/PhysRevE.88.062104,"Theoretical Physics, School of Physics and Astronomy, The University of Manchester, Manchester M13 9PL, United Kingdom",7,https://ror.org/027m9bs27,0.990134835,Y,,,,,
https://ror.org/0091vmj44,10.1103/PhysRevD.75.064010,"Department of Physics, Shahid Beheshti University, Evin Tehran 19839 Iran",1,https://ror.org/0091vmj44,0.999941528,Y,,,,,
https://ror.org/02v51f717,10.1103/PhysRevLett.124.128101,"Cognitive Computing Lab, Baidu Research, Beijing 100085, China",1,,,NP,,,,,
https://ror.org/05apxxy63,10.1103/PhysRevB.102.184427,"KAIST, Daejeon 34141, Republic of Korea",6,https://ror.org/05apxxy63,0.999430656,Y,,,,,
https://ror.org/049tv2d57,10.1103/PhysRevLett.128.047402,"Southern University of Science and Technology, ShenZhen 518000, China",1,https://ror.org/049tv2d57,0.998728454,Y,,,,,
https://ror.org/00b5m4j81,10.1103/PhysRevE.88.043010,"Shell Global Solutions International BV, Kesslerpark 1, 2288 GS Rijswijk, The Netherlands",1,https://ror.org/00b5m4j81,0.995474279,Y,,,,,
https://ror.org/02550n020,10.1103/PhysRevB.98.144507,"ESRF, The European Synchrotron, CS 40220, F-38043 Grenoble Cedex, France",1,https://ror.org/02550n020,0.988982558,Y,,,,,
https://ror.org/028kg9j04,10.1103/PhysRevD.105.064049,"Federal University of ABC, Center of Mathematics, Santo André, 09210-580, Brazil",1,https://ror.org/028kg9j04,0.999283612,Y,,,,,
https://ror.org/01js2sh04,10.1103/PhysRevLett.105.011801,"Deutsches Elektronen-Synchrotron, DESY Platanenallee 6, D-15738 Zeuthen, Germany",1,https://ror.org/01js2sh04,0.989943624,Y,,,,,
https://ror.org/035xkbk20,10.1103/PhysRevMaterials.1.053402,"Institut Matériaux Microélectronique Nanoscience de Provence, Aix-Marseille Université, UMR CNRS 6242, 13997 Marseille, France",1,,,NP,,,,,
https://ror.org/03qxff017,10.1103/PhysRevA.86.063417,"The Fritz Haber Research Center for Molecular Dynamics, The Institute of Chemistry, The Hebrew University of Jerusalem, Jerusalem 91904, Israel",1,https://ror.org/03qxff017,0.988816977,Y,,,,,
https://ror.org/01nrxwf90,10.1103/PhysRevD.96.074034,"Department of Physics and Astronomy, University of Edinburgh, Edinburgh EH8 9YL, United Kingdom",1,https://ror.org/01nrxwf90,0.973398924,Y,,,,,
https://ror.org/042v6xz23,10.1103/PhysRevB.106.205403,"Nanchang University, Nanchang, 330031, People's Republic of China",1,https://ror.org/042v6xz23,0.999538898,Y,,,,,
https://ror.org/05gvnxz63,10.1103/PhysRevB.99.165429,"Advanced Photon Source, Argonne National Lab, Argonne, Illinois 60439, USA",1,https://ror.org/05gvnxz63,0.999049127,Y,,,,,
https://ror.org/04t3en479,10.1103/PhysRevLett.130.036201,"Institute for Quantum Materials and Technologies, Karlsruhe Institute of Technology (KIT), D-76344 Eggenstein-Leopoldshafen, Germany",1,https://ror.org/04t3en479,0.937027335,Y,,,,,
https://ror.org/02hwbev49,10.1103/PhysRevB.95.094114,"Austrian Academy of Sciences, Jahn-Straße 12, A-8700 Leoben, Austria",1,,,NP,,,,,
https://ror.org/005w8dd04,10.1103/PhysRevLett.97.207205,"IBM Almaden Research Center, San Jose, California, USA",4,,,NP,,,,,
https://ror.org/01bf9rw71,10.1103/PhysRevB.96.104203,"Max-Plank Institute for the Physics of Complex Systems, D-0118 Dresden, Germany",1,,,NP,,,,,
https://ror.org/023hj5876,10.1103/PhysRevE.89.042809,"College of Computer Science and Technology, Dalian University of Technology, Dalian 116024, China",1,https://ror.org/023hj5876,0.968975186,Y,,,,,
https://ror.org/006vxbq87,10.1103/PhysRevD.97.014502,"Institute for Nuclear Research of the Hungarian Academy of Sciences, H-4026 Debrecen, Bem tér 18/c, Hungary",2,https://ror.org/02ks8qq67,0.863601208,N,,,,,
https://ror.org/0207yh398,10.1103/PhysRevD.89.014024,"Shandong University, Jinan, Shandong 250100, China and Key Laboratory of Particle and Particle Irradiation, Shandong University, Ministry of Education, China",1,,,NP,,,,,
https://ror.org/02qsmb048,10.1103/PhysRevA.81.032902,"Faculty of Physics, University of Belgrade, P.O. Box 368, Belgrade, Serbia",3,https://ror.org/02qsmb048,0.983322322,Y,,,,,
https://ror.org/01v4s0f07,10.1103/PhysRevC.101.035801,"Analytical Chemistry Division, BARC, Variable Energy Cyclotron Center, 1/AF, Bidhannagar, Kolkata 700064, India",1,https://ror.org/01v4s0f07,0.978310168,Y,,,,,
https://ror.org/05whrjc31,10.1103/PhysRevE.79.050802,"Institut Charles Sadron, 23 rue du Loess, BP 84047, 67034 Strasbourg Cedex 2, France",1,https://ror.org/05whrjc31,0.993977726,Y,,,,,
https://ror.org/04ka8rx28,10.1103/PhysRevC.94.034615,"Department of Physics, Bu-Ali Sina University, Post Code 6517433391, Hamedan, Iran",2,https://ror.org/04ka8rx28,0.993812084,Y,,,,,
https://ror.org/01xtjs520,10.1103/PhysRevB.106.094431,"Institute Laue Langevin, 38042 Grenoble Cedex 9, France",1,,,NP,,,,,
https://ror.org/009d3ws08,10.1103/PhysRevE.105.034111,"Instituto de Investigaciones Físicas de Mar del Plata, CONICET, Departamento de Física, Facultad de Ciencias Exactas y Naturales, Universidad Nacional de Mar del Plata, Funes 3350, 7600 Mar del Plata, Argentina",1,,,NP,,,,,
https://ror.org/032d0e990,10.1103/PhysRevE.104.014706,"Indian Institute of Science Education and Research, Tirupati, Andhra Pradesh 517507, India",1,,,NP,,,,,
https://ror.org/03g3m1w62,10.1103/PhysRevB.94.094301,"DuPont Electronics and Communication Technologies, Wilmington, Delaware 19803, USA",1,,,NP,,,,,
https://ror.org/00w6r1881,10.1103/PhysRevC.90.027301,"Dipartimento di Fisica e Astronomia, Università degli Studi di Bologna, INFN, Sezione di Bologna, Via Irnerio 46, I-40126 Bologna, Italy",1,,,NP,,,,,
https://ror.org/02hpadn98,10.1103/PhysRevD.105.034513,"Universität Bielefeld, Fakultät für Physik, D-33615 Bielefeld, Germnay",1,https://ror.org/02hpadn98,0.997051477,Y,,,,,
https://ror.org/025b2hx26,10.1103/PhysRevD.94.104042,"National Institute of Technology, Gifu College, Motosu-shi, Gifu 501-0495, Japan",6,,,NP,,,,,
https://ror.org/00jmfr291,10.1103/PhysRevA.72.062316,"FOCUS Center and Department of Physics, University of Michigan, Ann Arbor, Michigan 48109, USA",3,https://ror.org/00jmfr291,0.9657498,Y,,,,,
https://ror.org/012a77v79,10.1103/PhysRevB.75.235314,"Mathematical Physics, Physics Department, Lund University, P.O. Box 118, 22100 Lund, Sweden",1,https://ror.org/012a77v79,0.991125286,Y,,,,,
https://ror.org/01xtjs520,10.1103/PhysRevB.88.104201,"Istituto Officina dei Materiali, Operative Group in Grenoble (OGG), c/o Institut Laue Langevin, 6 rue Jules Horowitz, BP 156 F-38042 Grenoble Cedex, France",1,,,NP,,,,,
https://ror.org/03nadee84,10.1103/PhysRevA.100.052705,"Institute of Theoretical Physics and Astronomy, Vilnius University, Saulėtekio Avenue 3, LT-10257 Vilnius, Lithuania",1,https://ror.org/03nadee84,0.992337763,Y,,,,,
https://ror.org/042nb2s44,10.1103/PhysRevB.86.144109,"Laboratory for Electrochemical Interfaces, Department of Nuclear Science and Engineering, Massachusetts Institute of Technology, 77 Massachusetts Avenue, Cambridge, Massachusetts 02139, USA",2,https://ror.org/042nb2s44,0.986825764,Y,,,,,
https://ror.org/04ct4d772,10.1103/PhysRevA.89.022329,"Southeast University, Nanjing, 210096, China",3,https://ror.org/04ct4d772,1.000093579,Y,,,,,
https://ror.org/00fbnyb24,10.1103/PhysRevB.107.045103,"University of Würzburg Am Hubland, Experimental Physics 3, 97074 Würzburg, Germany",1,https://ror.org/00fbnyb24,0.986555457,Y,,,,,
https://ror.org/01xtthb56,10.1103/PhysRevB.74.224412,"Department of Chemistry, University of Oslo, Box 1033, Blindern N-0315, Oslo, Norway",1,https://ror.org/01xtthb56,0.999728262,Y,,,,,
https://ror.org/02sat5y74,10.1103/PhysRevB.105.L081104,"J. Heyrovsky Institute of Physical Chemistry of the Czech Academy of Sciences, Dolejškova 2155, 182 23 Prague, Czech Republic",1,https://ror.org/02sat5y74,0.978542805,Y,,,,,
https://ror.org/05a0dhs15,10.1103/PhysRevE.96.062108,"Laboratoire de Physique Théorique de l'École Normale Supérieure de Paris, CNRS, ENS & PSL Research University, UPMC & Sorbonne Universités, 75005 Paris, France",1,,,NP,,,,,
https://ror.org/0102mm775,10.1103/PhysRevLett.99.123601,"Institute of Physics, Nicolaus Copernicus University, Grudziadzka 5, 87-100 Toruń, Poland",3,https://ror.org/0102mm775,0.992239833,Y,,,,,
https://ror.org/04mhzgx49,10.1103/PhysRevB.94.094202,"Raymond and Beverly Sackler Faculty of Exact Sciences, School of Physics and Astronomy, Tel Aviv University, Ramat Aviv, 69978 Tel Aviv, Israel",5,https://ror.org/04mhzgx49,0.987831652,Y,,,,,
https://ror.org/00za53h95,10.1103/PhysRevB.93.100101,"Materials Science & Engineering, Johns Hopkins University, Baltimore, Maryland 21218, USA",1,https://ror.org/00za53h95,0.999126732,Y,,,,,
https://ror.org/05cvf7v30,10.1103/PhysRevB.73.014414,"Beijing National Laboratory of Condensed Matter Physics, Institute of Physics, Chinese Academy of Science, Beijing 100080, People’s Republic of China",1,,,NP,,,,,
https://ror.org/008hybe55,10.1103/PhysRevA.105.022823,"JILA, NIST and University of Colorado, and Department of Physics, University of Colorado, Boulder, Colorado 80309, USA",1,,,NP,,,,,
https://ror.org/02evnh647,10.1103/PhysRevE.85.016211,"Saitama University, 255 Shimo-okubo, Sakura-ku, Saitama City, Saitama 338-8570, Japan",2,https://ror.org/02evnh647,0.998815894,Y,,,,,
https://ror.org/026v1ze26,10.1103/PhysRevApplied.17.064062,"International Center for Materials Nanoarchitectonics, National Institute of Materials Science, 1-1 Namiki, Tsukuba 305-0044, Japan",1,https://ror.org/026v1ze26,0.990852237,Y,,,,,
https://ror.org/00kwnx126,10.1103/PhysRevB.86.075421,"Departamento de Física, Universidade Federal do Piauí, Campus Ministro Petrônio Portela-Bairro Ininga, 64049-550, Teresina, PI, Brazil",1,https://ror.org/00kwnx126,0.9988994,Y,,,,,
https://ror.org/01tgyzw49,10.1103/PhysRevB.106.245128,"National University of Singapore, Singapore 117583",5,https://ror.org/01tgyzw49,1.000080705,Y,,,,,
https://ror.org/02kkvpp62,10.1103/PhysRevC.81.044901,"Pusan National University, Pusan, Republic of Korea",1,https://ror.org/01an57a31,0.998264015,N,,,,,
https://ror.org/0161xgx34,10.1103/PhysRevLett.98.091801,"Université de Montréal, Physique des Particules, Montréal, Québec, Canada H3C 3J7",2,https://ror.org/0161xgx34,0.963760793,Y,,,,,
https://ror.org/03n15ch10,10.1103/PhysRevB.88.024105,"Laboratoire Léon Brillouin, CEA-CNRS UMR 12, F-91191 Gif-sur-Yvette Cedex, France",2,https://ror.org/029rmm934,0.982270122,N,,,,,
