aff_ror_id,doi,affiliation,count_usage,match,predicted_ror_id
https://ror.org/04zmssz18,10.1103/PhysRevD.88.025024,"Université de Lyon, Laboratoire de Physique, UMR 5672, CNRS, École Normale Supérieure de Lyon, F-69364 Lyon cedex 07, France",1,Y,https://ror.org/04zmssz18
https://ror.org/05a28rw58,10.1103/PhysRevB.89.174505,"Wolfgang-Pauli-Strasse 27, CH-8057 Zürich, Switzerland",1,NP,
https://ror.org/01rxvg760,10.1103/PhysRevE.75.036602,"Institute of Acoustics, Nanjing University, Nanjing 210093, China",1,N,https://ror.org/00v8rqv75
https://ror.org/033n9gh91,10.1103/PhysRevD.92.044049,"LABORES—Laboratoire de Recherche Scientifique, 75006 Paris, France",1,N,https://ror.org/00sbgyf60
https://ror.org/05dk0ce17,10.1103/PhysRevE.99.012607,"Department of Chemistry, Washington State University, Pullman, Washington 99164, USA; Voiland School of Chemical Engineering and Bioengineering, Washington State University, Pullman, Washington 99164, USA; and Pacific Northwest National Laboratory, Richland, Washington 99352, USA",1,N,https://ror.org/05h992307
https://ror.org/03bnmw459,10.1103/PhysRevB.97.184405,"University of Potsdam, Karl-Liebknecht-Strasse 24-25, 14476 Potsdam-Golm, Germany",1,Y,https://ror.org/03bnmw459
https://ror.org/02mg6n827,10.1103/PhysRevLett.115.094501,"Université Grenoble Alpes, INAC-SBT, F-38000 Grenoble, France CEA, INAC-SBT, F-38000 Grenoble, France",1,Y,https://ror.org/02mg6n827
https://ror.org/00rcxh774,10.1103/PhysRevE.97.023107,"Universität zu Köln, Institut für Geophysik und Meteorologie, Pohligstrasse 3, 50969 Köln, Germany",1,Y,https://ror.org/00rcxh774
https://ror.org/028crwz56,10.1103/PhysRevA.95.052707,"Universidad Nacional del Sur (UNS), CONICET, Av. Alem 1253 B8000CP Bahía Blanca, Argentina",1,Y,https://ror.org/028crwz56
https://ror.org/013meh722,10.1103/PhysRevResearch.4.023243,"Yusuf Hamied Department of Chemistry, Lensfield Road, CB2 1EW Cambridge, United Kingdom",1,Y,https://ror.org/013meh722
https://ror.org/04txgxn49,10.1103/PhysRevA.106.042808,"School of Physics and Engineering, ITMO University, Kronverkskiy prospekt 49, 197101 St. Petersburg, Russia",1,Y,https://ror.org/04txgxn49
https://ror.org/02wn5qz54,10.1103/PhysRevB.80.134510,"University of St. Andrews, St. Andrews, KY16 9SS Scotland, United Kingdom",1,Y,https://ror.org/02wn5qz54
https://ror.org/02ttsq026,10.1103/PhysRevE.76.061128,"Department of Atmospheric and Oceanic Sciences, University of Colorado, Boulder, Colorado 80309, USA",1,Y,https://ror.org/02ttsq026
https://ror.org/00987cb86,10.1103/PhysRevC.104.045201,"Instituto de Física Teórica, Universidade Estadual Paulista, Rua Dr. Bento Teobaldo Ferraz, 271 Bloco II, 01140-070 São Paulo, São Paulo, Brazil",1,Y,https://ror.org/00987cb86
https://ror.org/02azyry73,10.1103/PhysRevLett.113.221101,"University of Bucharest, 76900 Bucharest, Romania",1,N,https://ror.org/02x2v6p15
https://ror.org/044yd9t77,10.1103/PhysRevC.95.054320,"Joint Institute for Nuclear Research, Joliot-Curie 6, 141980 Dubna, Moscow region, Russia",3,Y,https://ror.org/044yd9t77
https://ror.org/051escj72,10.1103/PhysRevD.91.023510,"Laboratoire Univers & Particules de Montpellier (LUPM), CNRS-IN2P3 & Université Montpellier II (UMR-5299), Place Eugène Bataillon, F-34095 Montpellier Cedex 05, France",2,N,https://ror.org/00nrbzg90
https://ror.org/044yd9t77,10.1103/PhysRevB.89.035421,"Bogoliubov Laboratory of Theoretical Physics, Joint Institute for Nuclear Research and Dubna International University, Dubna 141980, Russia",2,Y,https://ror.org/044yd9t77
https://ror.org/0081fs513,10.1103/PhysRevA.75.023608,"Universidad de Buenos Aires, Pab.1, Ciudad Universitaria, 1428, Ciudad de Buenos Aires, Argentina",1,Y,https://ror.org/0081fs513
https://ror.org/01v29qb04,10.1103/PhysRevD.92.073006,"Institute for Particle Physics Phenomenology Physics Department, Durham University, Durham DH1 3LE, United Kingdom",1,Y,https://ror.org/01v29qb04
https://ror.org/04c4dkn09,10.1103/PhysRevE.107.015105,"Department of Modern Mechanics, University of Science and Technology of China, Hefei 230026, China",9,Y,https://ror.org/04c4dkn09
https://ror.org/02p77k626,10.1103/PhysRevC.89.035206,"University of Rome “Tor Vergata” and Istituto Nazionale di Fisica Nucleare, Sezione di Tor Vergata, Via della Ricerca Scientifica 1, I-00133 Rome, Italy",1,N,https://ror.org/025rrx658
https://ror.org/02gfys938,10.1103/PhysRevC.95.034305,"University of Manitoba, and Winnipeg Institute for Theoretical Physics, Winnipeg, Manitoba, Canada R3T 2N2",2,N,https://ror.org/010tw2j24
https://ror.org/0316ej306,10.1103/PhysRevB.90.205413,"Weizmann Institute of Science, Rehovot 76100 Israel",3,Y,https://ror.org/0316ej306
https://ror.org/01scyh794,10.1103/PhysRevB.97.104302,"Key Laboratory for Intelligent Nano Materials and Devices of MOE and State Key Laboratory of Mechanics and Control for Mechanical Structures, Nanjing University of Aeronautics and Astronautics, Nanjing 210016, China",2,Y,https://ror.org/01scyh794
https://ror.org/01dq60k83,10.1103/PhysRevLett.116.196802,"Tohoku University, 6-6-02 Aramaki-Aza Aoba, Aoba-ku, Sendai 980-8579, Japan",1,Y,https://ror.org/01dq60k83
https://ror.org/01vs6se76,10.1103/PhysRevFluids.7.L102001,"Helmholtz Institute Erlangen-Nürnberg for Renewable Energy (IEK-11), Cauerstrasse 1, D-91058 Erlangen, Germany",1,Y,https://ror.org/01vs6se76
https://ror.org/010hz2d37,10.1103/PhysRevD.89.115020,"University de Savoie, B.P. 110, F-74941 Annecy-le-Vieux, France",1,N,https://ror.org/04gqg1a07
https://ror.org/03ths8210,10.1103/PhysRevA.95.012340,"Departamento de Matemáticas, Universidad Carlos III de Madrid, Avda. de la Universidad 30, E-28911, Leganés (Madrid), Spain",2,Y,https://ror.org/03ths8210
https://ror.org/02xtbq882,10.1103/PhysRevD.97.068303,"Chinese Academy of Sciences, Beijing 100190, People’s Republic China",1,N,https://ror.org/034t30j35
https://ror.org/00afp2z80,10.1103/PhysRevB.82.054202,"University of Liège, B5, B-4000 Sart-Tilman, Belgium",1,Y,https://ror.org/00afp2z80
https://ror.org/02e7b5302,10.1103/PhysRevApplied.18.034056,"Division of Physics and Applied Physics, School of Physical and Mathematical Sciences, Nanyang Technological University, 21 Nanyang Link, 637371, Singapore",2,Y,https://ror.org/02e7b5302
https://ror.org/012tb2g32,10.1103/PhysRevLett.124.213603,"Tianjin University, Tianjin 300072, People’s Republic of China",3,Y,https://ror.org/012tb2g32
https://ror.org/053fq8t95,10.1103/PhysRevD.103.023535,"Department of Physics, Swansea University, Swansea SA2 8PP, United Kingdom",8,Y,https://ror.org/053fq8t95
https://ror.org/00by1q217,10.1103/PhysRevB.105.165141,"Roche Pharma Research and Early Development, Therapeutic Modalities, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd., Grenzacherstrasse 124, 4070 Basel, Switzerland",1,Y,https://ror.org/00by1q217
https://ror.org/05etnz140,10.1103/PhysRevApplied.12.054049,"Key Laboratory of Transparent Opto-Functional Advanced Inorganic Materials, Shanghai Institute of Ceramics, Chinese Academy of Sciences, 201899 Shanghai, China",1,Y,https://ror.org/05etnz140
https://ror.org/020hwjq30,10.1103/PhysRevLett.109.127207,"Aalto University, P.O. Box 11100, 00076 Aalto, Helsinki, Finland",1,Y,https://ror.org/020hwjq30
https://ror.org/03p14d497,10.1103/PhysRevE.76.040102,"Institute of Physics, University of Augsburg, Universitätsstraße 1, D-86135 Augsburg, Germany",1,Y,https://ror.org/03p14d497
https://ror.org/052gg0110,10.1103/PhysRevA.103.023532,"Keble College, University of Oxford, Parks Road, Oxford OX1 3PG, United Kingdom",1,Y,https://ror.org/052gg0110
https://ror.org/017cjz748,10.1103/PhysRevB.104.L060408,"Ulsan National Institute of Science Technology, Ulsan 44919, Republic of Korea",1,Y,https://ror.org/017cjz748
https://ror.org/021a7pw18,10.1103/PhysRevB.90.125314,"City University of New York, Brooklyn, New York 11201, USA",3,N,https://ror.org/00453a208
https://ror.org/05591te55,10.1103/PhysRevC.100.024901,"Department of Physics, Ludwig-Maximilians-University, Schellingstrasse 4, 80799 Munich, Germany",1,Y,https://ror.org/05591te55
https://ror.org/01tmp8f25,10.1103/PhysRevE.69.066111,"Instituto de Física, Universidad Nacional Autónoma de México, Apartado Postal 20-364, 01000 Mexico City, Mexico",1,Y,https://ror.org/01tmp8f25
https://ror.org/01g3mb532,10.1103/PhysRevC.93.024304,"Université de Strasbourg, IPHC, F-67037 Strasbourg, France",1,N,https://ror.org/00pg6eq24
https://ror.org/03zga2b32,10.1103/PhysRevE.97.063112,"Department of Physics and Technology, University of Bergen, Allégaten 55, N-5007 Bergen, Norway",2,Y,https://ror.org/03zga2b32
https://ror.org/031dhcv14,10.1103/PhysRevA.103.032216,"Hainan Normal University, Haikou, 571158, China",1,Y,https://ror.org/031dhcv14
https://ror.org/019wvm592,10.1103/PhysRevLett.92.248303,"Department of Applied Mathematics, Research School of Physical Science and Engineering, Institute of Advanced Studies, Australian National University, Canberra 0200, Australia",1,Y,https://ror.org/019wvm592
https://ror.org/05qpz1x62,10.1103/PhysRevA.97.043418,"Friedrich Schiller Universität Jena, Jena 07743, Germany",1,Y,https://ror.org/05qpz1x62
https://ror.org/002kje223,10.1103/PhysRevC.97.034607,"iThemba LABS, Somerset West, South Africa",1,Y,https://ror.org/002kje223
https://ror.org/04gx72j20,10.1103/PhysRevA.92.012105,"School of Basic Sciences, Indian Institute of Technology Bhubaneswar, Bhubaneswar 751007, India",2,Y,https://ror.org/04gx72j20
https://ror.org/03zyp6p76,10.1103/PhysRevD.90.033015,"Dept. of Physics, Faculty of Engineering, Yokohama National University, Yokohama 240-8501, Japan",1,Y,https://ror.org/03zyp6p76
https://ror.org/00s409261,10.1103/PhysRevA.92.053809,"Dipartimento di Scienza e Alta Tecnologia dell' Università dell'Insubria, Via Valleggio 11, D-Como, Italy",1,Y,https://ror.org/00s409261
https://ror.org/00cd95c65,10.1103/PhysRevLett.106.148102,"Max-Planck-Institute for Biophysical Chemistry, 37077 Göttingen, Germany",1,N,https://ror.org/03e76ya46
https://ror.org/005bk2339,10.1103/RevModPhys.84.299,"Max-Planck-Institute for Solid State Research, Heisenbergstraße 1, D-70569 Stuttgart, Germany",1,Y,https://ror.org/005bk2339
https://ror.org/040wg7k59,10.1103/PhysRevE.94.042218,"Chalmers University of Technology, Gothenburg 412–96, Sweden",1,Y,https://ror.org/040wg7k59
https://ror.org/05abbep66,10.1103/PhysRevE.84.036216,"Department of Chemistry, MS 015, Brandeis University, Waltham, Massachusetts 02454-9110, USA",1,Y,https://ror.org/05abbep66
https://ror.org/03acrzv41,10.1103/PhysRevE.102.062215,"North China University of Water Resources and Electric Power, Zhengzhou 450046, China",1,Y,https://ror.org/03acrzv41
https://ror.org/0168r3w48,10.1103/PhysRevLett.104.218502,"Mechanical and Aerospace Engineering Department, University of California, San Diego, La Jolla, California 92093, USA",1,Y,https://ror.org/0168r3w48
https://ror.org/0234wmv40,10.1103/PhysRevE.98.012406,"Experimental Physics I, University of Bayreuth, Universitätsstrasse 30, D-95447 Bayreuth, Germany",3,Y,https://ror.org/0234wmv40
https://ror.org/01g5y5k24,10.1103/PhysRevE.93.042707,"High Energy Accelerator Research Organization, Ibaraki 305-0801, Japan",1,Y,https://ror.org/01g5y5k24
https://ror.org/02aj13c28,10.1103/PhysRevB.90.214435,"Helmholtz-Zentrum Berlin für Materialien und Energie, Lise-Meitner-Campus, Hahn-Meitner-Platz 1, 14109 Berlin, Germany",1,Y,https://ror.org/02aj13c28
https://ror.org/029pk6x14,10.1103/PhysRevC.87.054606,"Åbo Akademi, FI-20500 Åbo, Finland",1,Y,https://ror.org/029pk6x14
https://ror.org/01a77tt86,10.1103/PhysRevFluids.3.033103,"Physics Department, University of Warwick, Gibbet Hill Road, Coventry CV4 7AL, United Kingdom",1,Y,https://ror.org/01a77tt86
https://ror.org/033cbzv42,10.1103/PhysRevLett.114.055001,"Institute of Plasma Physics, Chinese Academy of Sciences, Hefei, Anhui 230031, China",1,Y,https://ror.org/033cbzv42
https://ror.org/042dc0x18,10.1103/PhysRevLett.124.062501,"Grand Accélérateur National d’Ions Lourds (GANIL), CEA/DSM—CNRS/IN2P3, Bd Henri Becquerel, BP 55027, F-14076 Caen Cedex 5, France",1,Y,https://ror.org/042dc0x18
https://ror.org/04vfs2w97,10.1103/PhysRevB.100.214402,"Université de Lorraine, IJL, CNRS, UMR 7198, BP 70239, 54000 Nancy Cedex, France",1,Y,https://ror.org/04vfs2w97
https://ror.org/0316ej306,10.1103/PhysRevApplied.14.024088,"Chemical Physics Department, Weizmann Institute of Science, Rehovot, Israel",1,Y,https://ror.org/0316ej306
https://ror.org/041m9xr71,10.1103/PhysRevB.107.014402,"Ames National Laboratory, and Department of Physics and Astronomy, Iowa State University, Ames, Iowa 50011, USA",1,N,https://ror.org/04rswrd78
https://ror.org/02nv7yv05,10.1103/PhysRevLett.117.054801,"Samara State Aerospace University, Samara 443086, Russia",1,N,https://ror.org/05ggagb37
https://ror.org/03kk7td41,10.1103/PhysRevD.103.064015,"School of Physics and Astronomy, Cardiff University, The Parade, Cardiff, Wales CF24 3AA, United Kingdom",1,Y,https://ror.org/03kk7td41
https://ror.org/02aj13c28,10.1103/PhysRevA.82.052902,"Helmholtz-Zentrum Berlin für Materialien und Energie, Glienickerstr. 100, D-14109 Berlin, Germany",1,Y,https://ror.org/02aj13c28
https://ror.org/03ptaj492,10.1103/PhysRevApplied.11.054005,"Graduate School of Science and Technology, Seikei University, Tokyo, Japan",1,Y,https://ror.org/03ptaj492
https://ror.org/03nadee84,10.1103/PhysRevB.93.014101,"Physics Faculty, Vilnius University, Sauletekio al. 9/3, 10222 Vilnius, Lithuania",1,Y,https://ror.org/03nadee84
https://ror.org/05qghxh33,10.1103/PhysRevD.82.084044,"Department of Mathematics, Stony Brook University, Stony Brook, N.Y. 11794-3651, USA",1,Y,https://ror.org/05qghxh33
https://ror.org/05e34ej29,10.1103/PhysRevE.84.048302,"Mechanical Engineering Department, Faculty of Engineering, University of Zanjan, P.O. Box 45195-313, Zanjan, Iran",1,Y,https://ror.org/05e34ej29
https://ror.org/00eftnx64,10.1103/PhysRevA.88.063818,"UAF, Universidade Federal de Campina Grande, 58051-970 Campina Grande, PB, Brazil",1,Y,https://ror.org/00eftnx64
https://ror.org/00hj54h04,10.1103/PhysRevE.96.052501,"Department of Chemical Engineering, University of Texas at Austin, Austin, Texas 78712, USA",9,Y,https://ror.org/00hj54h04
https://ror.org/00yae6e25,10.1103/PhysRevE.74.031109,"Institute of Theoretical Physics, University of Wrocław, place Maxa Borna 9, 50-204 Wrocław, Poland",1,Y,https://ror.org/00yae6e25
https://ror.org/013q1eq08,10.1103/PhysRevB.91.020504,"Key Laboratory for Computational Physical Sciences (MOE), State Key Laboratory of Surface Physics, Collaborative Innovation Center of Advanced Microstructure, and Department of Physics, Fudan University, Shanghai 200433, China",1,NP,
https://ror.org/02rc97e94,10.1103/PhysRevB.97.060402,"University of Calabria, I-87036 Rende, Italy",1,Y,https://ror.org/02rc97e94
https://ror.org/00g30e956,10.1103/PhysRevB.89.085401,"Hamburg University, D-20355 Hamburg, Germany",2,Y,https://ror.org/00g30e956
https://ror.org/01a8ajp46,10.1103/PhysRevB.85.075312,"Blaise Pascal University, Centre National de la Recherche Scientifique, 24 avenue des Landais, FR-63177 Aubière Cedex, France",1,N,https://ror.org/03vgfxd91
https://ror.org/028rypz17,10.1103/PhysRevApplied.9.064018,"Université Paris-Sud, Université Paris–Saclay, 91405 Orsay, France",1,N,https://ror.org/03xjwb503
https://ror.org/00944ve71,10.1103/PhysRevD.79.115024,"National Central University, 300 Jhongda Road, Jhongli, Taiwan 320, R.O.C.",1,Y,https://ror.org/00944ve71
https://ror.org/04cvxnb49,10.1103/PhysRevLett.123.263201,"Goethe-Universität Frankfurt, 60438 Frankfurt, Germany, EU",1,Y,https://ror.org/04cvxnb49
https://ror.org/01st30669,10.1103/PhysRevC.92.045204,"I.N.F.N. Sezione di Pavia, 27100 Pavia, Italy",1,Y,https://ror.org/01st30669
https://ror.org/00zdnkx70,10.1103/PhysRevB.91.125440,"National Tsing-Hua University, Hsinchu, 30013, Taiwan",1,Y,https://ror.org/00zdnkx70
https://ror.org/01tmp8f25,10.1103/PhysRevB.71.125337,"Universidad Nacional Autónoma de México, Apartado Postal 20-364, Distrito Federal 01000, México",1,Y,https://ror.org/01tmp8f25
https://ror.org/01wjejq96,10.1103/PhysRevE.80.017301,"Department of Mechanical Engineering and Department of Computational Science and Engineering, Yonsei University, 134 Shinchon-dong, Seodaemun-gu, Seoul 120-749, Korea",1,Y,https://ror.org/01wjejq96
https://ror.org/00987cb86,10.1103/PhysRevB.94.134306,"Universidade Estadual Paulista (UNESP), Rua Dr. Bento T. Ferraz, 271, São Paulo, SP 01140-070, Brazil",1,Y,https://ror.org/00987cb86
https://ror.org/0293rh119,10.1103/PhysRevLett.97.267205,"Institute of Theoretical Science, and Materials Science Institute, University of Oregon, Eugene, Oregon 97403, USA",2,Y,https://ror.org/0293rh119
https://ror.org/019tgvf94,10.1103/PhysRevA.88.013632,"Institut non Linéaire de Nice, CNRS, 1361 route des Lucioles, 06560 Valbonne, France",1,NP,
https://ror.org/04sjchr03,10.1103/PhysRevE.95.052701,"Université Laval, Department of Physics, Engineering Physics and Optics Québec, Québec, Canada G1V 0A6",1,Y,https://ror.org/04sjchr03
https://ror.org/00vtgdb53,10.1103/PhysRevApplied.15.024065,"James Watt School of Engineering, Electronics & Nanoscale Engineering Division, University of Glasgow, Glasgow G12 8QQ, United Kingdom",3,NP,
https://ror.org/03cjece29,10.1103/PhysRevA.99.062711,"School of Fundamental and Computer Sciences, Pacific National University, Khabarovsk 680035, Russia",1,Y,https://ror.org/03cjece29
https://ror.org/02n96ep67,10.1103/PhysRevA.92.012522,"State Key Laboratory of Precision Spectroscopy, Department of Physics, East China Normal University, 500 Dongchuan Road, Shanghai 200241, People's Republic of China",1,Y,https://ror.org/02n96ep67
https://ror.org/05a28rw58,10.1103/PhysRevMaterials.3.084608,"Swiss Federal Institute of Technology (ETH), Ion Beam Physics, Otto-Stern-Weg 5, CH-8093 Zurich, Switzerland",1,N,https://ror.org/02s376052
https://ror.org/03angcq70,10.1103/PhysRevC.70.064311,"School of Physics and Space Research, University of Birmingham, Edgbaston, Birmingham B15 2TT, United Kingdom",2,Y,https://ror.org/03angcq70
https://ror.org/02aj13c28,10.1103/PhysRevE.96.013319,"Institute For Methods And Instrumentation For Synchrotron Radiation Research, Albert-Einstein-Strasse 15, D-12489 Berlin, Germany",1,NP,
https://ror.org/042dc0x18,10.1103/PhysRevC.84.014610,"Grand Accélérateur National d’Ions Lourds (GANIL), CEA/DSM-CNRS/IN2P3, F-14076 Caen, France",1,Y,https://ror.org/042dc0x18
https://ror.org/02msb5n36,10.1103/PhysRevB.101.195134,"UNED, Madrid, Spain",2,Y,https://ror.org/02msb5n36
https://ror.org/02en5vm52,10.1103/PhysRevLett.118.078103,"Institut Curie, 12 rue Lhomond, 75005 Paris, France",1,N,https://ror.org/04t0gwh46
https://ror.org/046hjmc37,10.1103/PhysRevLett.120.060404,"Institut d’Optique, CNRS, Université Paris-Saclay, 91127 Palaiseau cedex, France",1,Y,https://ror.org/046hjmc37
https://ror.org/036rp1748,10.1103/PhysRevE.86.031118,"Instítuto de Física, Universidade de São Paulo Caixa Postal 66318, 05314-970 São Paulo, S.P., Brazil",2,Y,https://ror.org/036rp1748
https://ror.org/00g30e956,10.1103/PhysRevA.77.032726,"I. Institut für Theoretische Physik, Universität Hamburg, Jungiusstrasse 9, 20355 Hamburg, Germany",8,Y,https://ror.org/00g30e956
https://ror.org/03gnh5541,10.1103/PhysRevFluids.3.054401,"Nonlinear Dynamics and Turbulence Group, IST Austria, 3400 Klosterneuburg, Austria",3,Y,https://ror.org/03gnh5541
https://ror.org/01j9p1r26,10.1103/PhysRevB.83.224421,"Università di L’Aquila, I-67010 Coppito, L’Aquila, Italy",1,Y,https://ror.org/01j9p1r26
https://ror.org/02jx3x895,10.1103/PhysRevLett.108.055505,"Department of Earth Sciences, University College London, Gower Street, WC1E 6BT, London, United Kingdom",1,Y,https://ror.org/02jx3x895
https://ror.org/05a0dhs15,10.1103/PhysRevE.89.032803,"Laboratoire de Physique Théorique de l'ENS, CNRS & UPMC, 24 rue Lhomond, 75005 Paris, France",1,N,https://ror.org/03a26mh11
https://ror.org/01kj4z117,10.1103/PhysRevE.102.052311,"College of Computer and Information Science, Southwest University, Chongqing 400715, China",1,Y,https://ror.org/01kj4z117
https://ror.org/03a5qrr21,10.1103/PhysRevC.105.034337,"Department of Physics, Istanbul University, Istanbul, 34134, Turkey",1,Y,https://ror.org/03a5qrr21
https://ror.org/013q1eq08,10.1103/PhysRevB.82.125404,"Department of Optical Science and Engineering, Key Laboratory of Micro and Nano Photonic Structures, China Ministry of Education, Fudan University, Shanghai 200433, China",1,Y,https://ror.org/013q1eq08
https://ror.org/02kyckx55,10.1103/PhysRevLett.95.117801,"Department of Polymer Science, The University of Akron, Akron, Ohio 44325, USA",3,Y,https://ror.org/02kyckx55
https://ror.org/002ty1h48,10.1103/PhysRevX.9.021008,"Sorbonne Université, CNRS, École Polytechnique, CEA, F-75005 Paris, France",1,N,https://ror.org/05hy3tk52
https://ror.org/00s6t1f81,10.1103/PhysRevApplied.18.034007,"Dipartimento di Fisica, Università di Pavia, Via Agostino Bassi 6, Pavia 27100, Italy",1,N,https://ror.org/01st30669
https://ror.org/04c4dkn09,10.1103/PhysRevA.78.020302,"Key Laboratory of Quantum Information, Chinese Academy of Sciences, University of Science and Technology of China, Hefei, Anhui 230026, China",1,Y,https://ror.org/04c4dkn09
https://ror.org/042aqky30,10.1103/PhysRevB.104.L121109,"Technische Universität Dresden and Würzburg-Dresden Cluster of Excellence ct.qmat, 01062 Dresden, Germany",4,N,https://ror.org/00kkpv737
https://ror.org/02x2v6p15,10.1103/PhysRevA.98.043856,"Faculty of Physics, University of Bucharest, R-077125 Măgurele, Romania",1,Y,https://ror.org/02x2v6p15
https://ror.org/03x1jna21,10.1103/PhysRevA.88.013835,"Department of Physics, Tongji University, Shanghai 200092, China",2,N,https://ror.org/03rc6as71
https://ror.org/00afp2z80,10.1103/PhysRevMaterials.2.063608,"Université de Liège & European Theoretical Spectroscopy Facility, B-4000 Liège, Belgium",1,N,https://ror.org/0390vgx68
https://ror.org/00a2xv884,10.1103/PhysRevA.80.033621,"Zhejiang Institute of Modern Physics and Department of Physics, Zhejiang University, Hangzhou 310027, People’s Republic of China",6,N,https://ror.org/03x8rhq63
https://ror.org/032db5x82,10.1103/PhysRevB.102.134101,"Department of Physics, University of South Florida, Tampa, Florida 33620, USA",55,Y,https://ror.org/032db5x82
https://ror.org/017wvtq80,10.1103/PhysRevB.100.245404,"University of Patras, 26504 Patras, Greece",6,Y,https://ror.org/017wvtq80
https://ror.org/04zmssz18,10.1103/PhysRevE.85.021133,"Université de Lyon, CNRS, 46 Allée d’Italie, FR-69364 Lyon cédex 07, France",1,N,https://ror.org/01rk35k63
https://ror.org/023b0x485,10.1103/PhysRevLett.118.217802,"Institute of Physics, Johannes Gutenberg-University, Staudingerweg 7-9, 55128 Mainz, Germany",1,Y,https://ror.org/023b0x485
https://ror.org/01mkqqe32,10.1103/PhysRevResearch.3.013284,"School of Physical Science and Technology, Lanzhou University, Lanzhou, Gansu 730000, China",1,NP,
https://ror.org/042nb2s44,10.1103/PhysRevE.70.016302,"Department of Civil and Environmental Engineering and Department of Ocean Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA",1,Y,https://ror.org/042nb2s44
https://ror.org/05n3dz165,10.1103/PhysRevA.99.022501,"Department of Physics, Nanoscience Center P.O. Box 35 FI-40014 University of Jyväskylä, Finland",1,Y,https://ror.org/05n3dz165
https://ror.org/00rqy9422,10.1103/PhysRevMaterials.5.055604,"The University of Queensland, 4072 Brisbane, Australia",1,Y,https://ror.org/00rqy9422
https://ror.org/015m7wh34,10.1103/PhysRevLett.107.104101,"Institut de Physique de Rennes, Université Rennes I-CNRS UMR 6251,Campus de Beaulieu, 35042 Rennes Cedex, France",1,N,https://ror.org/022b0h879
https://ror.org/03w2j5y17,10.1103/PhysRevD.100.043028,"Department of Physics, School of Natural Sciences National University of Sciences and Technology, H-12, Islamabad, Pakistan",1,NP,
https://ror.org/03zx86w41,10.1103/PhysRevB.94.014209,"Institut Langevin, UMR 7587, 1 rue Jussieu, F-75005 Paris, France",1,N,https://ror.org/00kr24y60
https://ror.org/04wq8zb47,10.1103/PhysRevApplied.11.024023,"Sultan Qaboos University, P.O. Box 36, PC 123, Muscat, Oman",1,Y,https://ror.org/04wq8zb47
https://ror.org/01xtthb56,10.1103/PhysRevB.83.045206,"University of Oslo, Box 1033 Blindern, N-0315 Oslo, Norway",2,Y,https://ror.org/01xtthb56
https://ror.org/02qsmb048,10.1103/PhysRevA.76.042902,"Faculty of Physics, University of Belgrade, P. O. Box 368, Belgrade, Serbia",1,Y,https://ror.org/02qsmb048
https://ror.org/00p03yg71,10.1103/PhysRevMaterials.4.114803,"CNR-SPIN, c/o Dipartimento di Fisica, via Dodecaneso 33, 16146 Genova, Italy",1,Y,https://ror.org/00p03yg71
https://ror.org/04t3en479,10.1103/PhysRevB.92.035148,"Karlsruher Institut für Technologie, Institut für Theorie der Kondensierten Materie, 76128 Karlsruhe, Germany",1,Y,https://ror.org/04t3en479
https://ror.org/02e16g702,10.1103/PhysRevB.107.064511,"Hokkaido University, Supporo 060-8628, Japan",1,Y,https://ror.org/02e16g702
https://ror.org/02w42ss30,10.1103/PhysRevB.103.235117,"Institute of Physics, Budapest University of Technology and Economics, 1111 Budapest, Budafoki út 8, Hungary",1,Y,https://ror.org/02w42ss30
https://ror.org/00zky9d41,10.1103/PhysRevA.101.053414,"Wuhan Institute of Physics and Mathematics, Innovation Academy for Precision Measurement Science and Technology, Chinese Academy of Sciences, Wuhan 430071, People's Republic of China",1,Y,https://ror.org/00zky9d41
https://ror.org/03yxnpp24,10.1103/PhysRevLett.92.059401,"Universidad de Sevilla Avenida de la Reina Mercedes s/n, 41012 Sevilla, Spain",1,Y,https://ror.org/03yxnpp24
https://ror.org/00pd74e08,10.1103/PhysRevB.104.184107,"Institute of Materials Physics, Westfälische Wilhelms-University of Münster, Germany",1,Y,https://ror.org/00pd74e08
https://ror.org/042nb2s44,10.1103/PhysRevLett.89.190403,"Department of Physics, MIT-Harvard Center for Ultracold Atoms, and Research Laboratory of Electronics, Massachusetts Institute of Technology, Cambridge, Massachusetts, 02139",1,N,https://ror.org/053tmcn30
https://ror.org/045ktmd28,10.1103/PhysRevB.107.L041202,"Univ. Toulouse, Univ. Toulouse 3, INSA-T, Grenoble and Toulouse, France",1,N,https://ror.org/01h8pf755
https://ror.org/0130frc33,10.1103/PhysRevFluids.1.073202,"Department of Mathematics and Department of Biomedical Engineering, University of North Carolina, Chapel Hill, North Carolina 27599, USA",1,Y,https://ror.org/0130frc33
https://ror.org/05etxs293,10.1103/PhysRevB.91.014402,"Didcot, Oxfordshire OX11 0DE, United Kingdom",1,N,https://ror.org/01fd10471
https://ror.org/01nffqt88,10.1103/PhysRevB.89.121101,"CNR-SPIN, CNISM and Dipartimento di Fisica, Politecnico di Milano, Piazza Leonardo da Vinci 32, I-20133 Milano, Italy",1,Y,https://ror.org/01nffqt88
https://ror.org/00p991c53,10.1103/PhysRevApplied.16.057001,"School of Physics and Innovation Institute, Huazhong University of Science and Technology, Wuhan 430074, China",2,Y,https://ror.org/00p991c53
